Date,Open,High,Low,Close,Volume
2023-02-10,92.74,94.03,92.26,93.54,591053
2023-02-13,93.71,94.21,91.65,92.14,469541
2023-02-14,91.46,93.62,90.68,92.84,298246
2023-02-15,93.36,94.19,92.51,93.34,469267
2023-02-16,93.6,94.21,91.87,92.47,302780
2023-02-17,91.51,95.36,90.75,94.57,328562
2023-02-20,93.66,95.74,92.93,94.99,261651
2023-02-21,94.6,95.02,93.97,94.39,257627
2023-02-22,94.36,95.25,93.2,94.09,512405
2023-02-23,94.78,95.83,93.85,94.91,237518
2023-02-24,95.65,95.98,93.35,93.67,268316
2023-02-27,93.62,94.14,91.72,92.23,544981
2023-02-28,91.92,93.1,91.5,92.68,278233
2023-03-01,93.18,93.49,91.28,91.58,470450
2023-03-02,92.07,95.27,91.27,94.46,508644
2023-03-03,95.27,96.35,94.35,95.43,280368
2023-03-06,95.47,97.29,94.67,96.49,628242
2023-03-07,95.93,98.64,95.02,97.71,648567
2023-03-08,96.88,98.33,96.43,97.89,358224
2023-03-09,98.1,99.01,96.01,96.91,355480
2023-03-10,96.6,97.05,95.75,96.2,538989
2023-03-13,95.89,98.09,94.98,97.16,288126
2023-03-14,96.64,97.1,96.06,96.52,416434
2023-03-15,95.98,96.88,94.33,95.22,480910
2023-03-16,95.26,96.86,94.58,96.17,927227
2023-03-17,96.05,98.34,95.66,97.95,483488
2023-03-20,98.04,98.83,95.87,96.65,403043
2023-03-21,96.35,98.15,95.57,97.36,170064
2023-03-22,97.53,98.44,96.69,97.6,139120
2023-03-23,98.62,99.1,97.99,98.47,326345
2023-03-24,98.18,99.57,97.34,98.73,193006
2023-03-27,98.72,100.3,97.77,99.35,149442
2023-03-28,100.07,101.07,98.73,99.72,169173
2023-03-29,99.51,101.81,98.82,101.1,351451
2023-03-30,101.27,102.19,100.76,101.67,89707
2023-03-31,101.52,102.0,100.79,101.28,117385
2023-04-03,100.4,100.98,98.42,98.99,404179
2023-04-04,99.44,100.3,98.58,99.44,184043
2023-04-05,99.95,100.43,98.37,98.86,151830
2023-04-06,98.63,99.44,97.05,97.85,712324
2023-04-07,98.02,98.75,96.42,97.14,308848
2023-04-10,97.4,98.21,96.92,97.74,514155
2023-04-11,97.88,99.95,97.58,99.64,533396
2023-04-12,100.47,101.99,99.91,101.43,241085
2023-04-13,102.25,104.44,101.29,103.47,712163
2023-04-14,104.04,104.62,103.41,103.99,499965
2023-04-17,102.56,104.43,101.57,103.44,521459
2023-04-18,103.68,104.0,102.77,103.09,580048
2023-04-19,104.05,104.99,101.9,102.83,172371
2023-04-20,101.93,103.92,101.57,103.56,307553
2023-04-21,103.26,104.41,102.25,103.4,261036
2023-04-24,103.15,104.25,102.37,103.48,124887
2023-04-25,103.23,104.33,102.68,103.77,96616
2023-04-26,103.62,104.14,103.29,103.81,198054
2023-04-27,103.73,104.27,101.2,101.73,634416
2023-04-28,101.35,103.19,100.54,102.37,201261
2023-05-01,103.13,103.99,102.49,103.35,502005
2023-05-02,103.07,104.46,102.54,103.93,410456
2023-05-03,104.08,104.85,103.25,104.03,304306
2023-05-04,104.21,105.22,100.97,101.95,962479
2023-05-05,101.09,105.71,100.22,104.81,852504
2023-05-08,104.48,105.2,102.86,103.57,440409
2023-05-09,104.11,105.11,102.07,103.06,227909
2023-05-10,102.43,103.01,102.08,102.66,304724
2023-05-11,103.25,104.82,102.56,104.13,543502
2023-05-12,103.79,104.98,102.96,104.15,199548
2023-05-15,104.5,105.2,103.36,104.05,152901
2023-05-16,103.96,104.94,102.76,103.74,182450
2023-05-17,104.12,104.56,103.01,103.45,120759
2023-05-18,102.66,104.48,102.16,103.98,368163
2023-05-19,103.6,104.78,103.03,104.2,113426
2023-05-22,103.71,105.24,102.74,104.26,149096
2023-05-23,105.57,106.68,104.96,106.06,610076
2023-05-24,106.68,107.64,104.98,105.93,148199
2023-05-25,106.41,109.22,105.46,108.25,805476
2023-05-26,108.42,108.79,106.84,107.2,289146
2023-05-29,106.87,107.28,105.79,106.19,447363
2023-05-30,106.42,109.62,106.05,109.25,672485
2023-05-31,109.92,110.32,108.88,109.28,63263
2023-06-01,109.75,110.9,109.41,110.56,465098
2023-06-02,110.84,111.76,108.23,109.13,222194
2023-06-05,109.44,110.07,108.61,109.24,264404
2023-06-06,108.4,110.01,107.36,108.97,268731
2023-06-07,107.96,109.28,107.57,108.89,173975
2023-06-08,109.07,111.07,108.18,110.17,1040292
2023-06-09,110.27,111.1,109.36,110.18,151347
2023-06-12,108.79,111.16,108.03,110.39,242380
2023-06-13,109.83,112.17,109.12,111.45,240649
2023-06-14,110.73,112.37,110.05,111.69,130369
2023-06-15,112.77,115.38,112.19,114.79,1506536
2023-06-16,116.24,117.2,114.98,115.94,290945
2023-06-19,115.55,116.51,114.89,115.84,292424
2023-06-20,114.85,118.18,113.94,117.26,390338
2023-06-21,117.32,119.14,116.89,118.7,608807
2023-06-22,117.84,119.66,116.73,118.54,457726
2023-06-23,118.68,119.59,117.7,118.61,69870
2023-06-26,117.31,120.97,116.57,120.21,782914
2023-06-27,120.33,120.8,119.67,120.14,353427
2023-06-28,120.07,121.02,117.79,118.73,802515
2023-06-29,119.21,119.76,118.17,118.72,283959
2023-06-30,119.07,119.91,117.2,118.03,441190
2023-07-03,117.4,120.72,116.43,119.73,385257
2023-07-04,121.16,121.73,120.47,121.04,411933
2023-07-05,120.54,122.06,120.09,121.61,252596
2023-07-06,121.33,122.31,118.64,119.6,541596
2023-07-07,119.89,120.28,118.7,119.1,399867
2023-07-10,119.04,120.47,117.91,119.33,176047
2023-07-11,119.72,120.29,118.43,119.0,78936
2023-07-12,119.46,120.57,118.09,119.19,231515
2023-07-13,118.58,119.59,116.15,117.15,446944
2023-07-14,116.5,121.36,115.71,120.55,1215977
2023-07-17,119.26,123.39,118.18,122.29,512252
2023-07-18,121.24,122.95,120.36,122.06,124512
2023-07-19,122.32,125.79,121.31,124.76,512464
2023-07-20,124.45,125.53,122.55,123.62,363579
2023-07-21,123.15,125.48,122.14,124.47,190103
2023-07-24,124.26,124.76,123.59,124.08,234029
2023-07-25,124.57,127.39,123.46,126.27,343071
2023-07-26,126.07,128.06,125.4,127.38,303190
2023-07-27,127.65,130.75,126.5,129.59,346790
2023-07-28,129.54,130.84,128.72,130.01,172046
2023-07-31,130.17,131.19,126.02,127.01,400762
2023-08-01,127.78,128.64,126.14,127.0,167614
2023-08-02,126.05,127.98,125.43,127.36,204428
2023-08-03,128.37,129.52,125.56,126.69,417899
2023-08-04,125.51,126.35,124.61,125.45,419147
2023-08-07,124.22,127.98,123.61,127.36,381288
2023-08-08,128.19,130.0,127.17,128.97,523463
2023-08-09,127.91,129.17,126.33,127.58,786752
2023-08-10,128.51,129.67,124.39,125.52,949977
2023-08-11,125.68,127.59,124.69,126.59,230859
2023-08-14,126.38,127.53,124.85,126.0,202420
2023-08-15,125.46,126.54,122.31,123.37,2510796
2023-08-16,124.64,125.64,120.33,121.31,359093
2023-08-17,120.35,122.18,119.55,121.37,183121
2023-08-18,122.84,123.25,122.31,122.71,405365
2023-08-21,122.31,123.35,119.6,120.63,414797
2023-08-22,121.49,122.09,120.28,120.87,415061
2023-08-23,121.7,125.08,120.96,124.33,808690
2023-08-24,123.77,124.96,120.45,121.62,370982
2023-08-25,122.57,123.43,119.06,119.9,476397
2023-08-28,120.29,121.06,118.05,118.81,371945
2023-08-29,119.05,119.91,116.38,117.22,830426
2023-08-30,117.35,120.61,116.63,119.87,991121
2023-08-31,117.91,120.66,116.82,119.55,274153
2023-09-01,119.33,120.47,118.21,119.35,433658
2023-09-04,117.98,120.77,116.84,119.62,243266
2023-09-05,119.17,120.21,114.46,115.48,1103889
2023-09-06,115.15,115.79,113.54,114.18,479510
2023-09-07,112.72,116.98,112.01,116.24,243687
2023-09-08,116.35,118.6,115.55,117.79,254664
2023-09-11,117.56,118.26,116.7,117.39,276021
2023-09-12,117.33,117.79,115.61,116.07,373999
2023-09-13,114.91,115.9,114.46,115.45,217649
2023-09-14,114.33,117.76,113.32,116.72,458686
2023-09-15,117.82,118.46,116.39,117.02,430583
2023-09-18,118.01,119.4,117.0,118.38,820279
2023-09-19,119.38,120.56,115.96,117.12,163615
2023-09-20,117.83,118.72,116.17,117.06,237016
2023-09-21,118.04,120.16,116.97,119.07,415441
2023-09-22,120.27,120.88,117.31,117.9,544715
2023-09-25,116.55,117.64,114.76,115.84,294398
2023-09-26,114.85,118.02,114.31,117.46,478794
2023-09-27,117.92,118.91,116.72,117.72,257609
2023-09-28,118.22,118.93,117.45,118.16,492829
2023-09-29,118.21,119.19,115.63,116.59,530875
2023-10-02,116.73,117.8,114.39,115.46,296588
2023-10-03,116.03,116.4,114.86,115.23,245866
2023-10-04,114.23,114.94,113.14,113.86,161352
2023-10-05,113.5,115.9,113.05,115.44,369853
2023-10-06,114.82,118.42,114.12,117.71,1241079
2023-10-09,118.44,119.91,117.28,118.74,592191
2023-10-10,118.5,118.99,117.29,117.78,732486
2023-10-11,118.02,118.86,117.54,118.39,603331
2023-10-12,118.21,118.82,115.89,116.5,1250704
2023-10-13,116.88,118.47,115.86,117.44,629720
2023-10-16,118.92,120.02,116.86,117.95,164846
2023-10-17,118.15,118.53,117.16,117.54,215569
2023-10-18,116.43,119.1,115.69,118.35,309335
2023-10-19,117.31,118.43,116.51,117.63,413048
2023-10-20,116.7,118.6,116.09,117.98,253889
2023-10-23,118.56,122.5,117.4,121.31,501972
2023-10-24,121.08,124.44,120.49,123.84,878544
2023-10-25,123.41,124.78,122.52,123.89,155062
2023-10-26,123.56,124.44,122.26,123.13,302473
2023-10-27,123.47,124.38,122.14,123.05,246395
2023-10-30,122.95,124.05,121.05,122.15,252239
2023-10-31,122.62,123.24,121.2,121.82,355229
2023-11-01,122.08,122.6,119.77,120.28,299575
2023-11-02,120.36,121.44,119.54,120.62,267478
2023-11-03,121.01,122.16,120.08,121.23,350388
2023-11-06,121.09,121.5,119.08,119.48,434739
2023-11-07,119.69,120.24,119.22,119.77,166788
2023-11-08,119.61,120.84,118.62,119.85,333104
2023-11-09,119.32,121.14,118.31,120.12,424663
2023-11-10,119.26,121.86,118.11,120.7,387715
2023-11-13,120.52,122.36,119.51,121.35,320371
2023-11-14,121.87,123.88,120.97,122.97,1036154
2023-11-15,121.98,125.83,121.21,125.04,548646
2023-11-16,125.61,127.54,124.58,126.51,1040552
2023-11-17,126.75,127.41,125.75,126.41,404848
2023-11-20,127.72,128.82,124.7,125.78,678251
2023-11-21,125.65,126.94,125.01,126.29,314649
2023-11-22,126.68,127.91,125.82,127.04,134346
2023-11-23,126.19,127.72,125.33,126.86,152067
2023-11-24,127.31,130.23,126.48,129.38,372145
2023-11-27,129.85,130.57,128.6,129.31,227220
2023-11-28,130.99,131.93,129.51,130.45,477883
2023-11-29,130.42,131.38,129.97,130.93,184232
2023-11-30,130.49,131.78,129.42,130.71,232461
2023-12-01,130.84,131.88,128.46,129.49,1421613
2023-12-04,129.51,130.1,128.19,128.78,692400
2023-12-05,128.75,131.59,127.89,130.72,444784
2023-12-06,130.18,130.73,127.77,128.31,556144
2023-12-07,128.08,129.71,127.05,128.67,310416
2023-12-08,129.38,130.34,128.0,128.95,420909
2023-12-11,128.67,129.82,125.06,126.19,934698
2023-12-12,126.15,126.99,124.0,124.83,156345
2023-12-13,125.38,126.81,124.57,125.99,433860
2023-12-14,125.88,127.06,125.1,126.28,275933
2023-12-15,125.28,128.99,124.08,127.77,344053
2023-12-18,128.82,129.36,126.37,126.9,150276
2023-12-19,125.98,128.6,125.08,127.69,309122
2023-12-20,126.97,128.41,125.99,127.42,401343
2023-12-21,127.76,129.01,124.49,125.72,328419
2023-12-22,125.02,125.89,122.62,123.48,426919
2023-12-25,122.64,124.78,122.27,124.4,243010
2023-12-26,123.8,124.22,122.22,122.63,326740
2023-12-27,122.94,123.33,121.28,121.67,300750
2023-12-28,121.71,122.51,121.09,121.89,220744
2023-12-29,121.62,122.45,118.34,119.15,867178
2024-01-01,120.56,121.74,115.98,117.12,447957
2024-01-02,117.52,117.89,115.12,115.49,358318
2024-01-03,115.34,116.42,114.34,115.41,101647
2024-01-04,114.78,118.07,114.0,117.27,736869
2024-01-05,117.38,118.55,116.66,117.82,236945
2024-01-08,118.11,118.88,117.49,118.26,158613
2024-01-09,117.19,119.51,116.61,118.92,465699
2024-01-10,119.69,122.84,118.76,121.89,496032
2024-01-11,121.98,122.77,119.35,120.13,456989
2024-01-12,120.25,121.93,119.42,121.09,185222
2024-01-15,121.6,122.39,120.42,121.21,120432
2024-01-16,121.2,123.74,120.12,122.65,510342
2024-01-17,121.79,124.59,121.06,123.85,346282
2024-01-18,124.69,126.03,124.12,125.47,446445
2024-01-19,126.33,127.53,124.52,125.71,368684
2024-01-22,125.11,126.25,124.59,125.72,94116
2024-01-23,125.65,126.96,124.41,125.73,128898
2024-01-24,124.69,128.03,123.71,127.02,206030
2024-01-25,128.32,128.83,125.53,126.03,156531
2024-01-26,125.83,126.93,125.31,126.41,125438
2024-01-29,126.84,127.94,124.84,125.94,157222
2024-01-30,125.65,126.38,125.26,125.99,204228
2024-01-31,126.33,127.21,125.05,125.93,172968
2024-02-01,126.18,127.39,125.69,126.89,310264
2024-02-02,127.97,128.57,125.85,126.45,345659
2024-02-05,125.59,126.76,124.86,126.02,109631
2024-02-06,125.08,128.0,124.11,127.02,519442
2024-02-07,127.29,127.75,124.54,125.0,343519
2024-02-08,124.8,126.26,124.24,125.7,162313
2024-02-09,125.42,127.32,124.41,126.31,250685
2024-02-12,125.8,128.73,125.15,128.07,374543
2024-02-13,128.21,129.46,127.0,128.25,460720
2024-02-14,127.69,128.48,126.38,127.17,915959
2024-02-15,126.4,130.98,125.42,129.98,685719
2024-02-16,129.88,132.83,128.67,131.61,364602
2024-02-19,129.63,133.54,128.69,132.58,541215
2024-02-20,131.74,133.83,130.49,132.56,139203
2024-02-21,132.7,134.72,132.13,134.14,250959
2024-02-22,134.69,135.33,132.1,132.73,437876
2024-02-23,132.51,132.94,131.88,132.31,192936
2024-02-26,131.89,133.11,130.8,132.02,254221
2024-02-27,131.28,132.53,130.08,131.32,387914
2024-02-28,131.45,134.36,130.97,133.87,965248
2024-02-29,133.52,134.37,132.53,133.39,138259
2024-03-01,132.29,132.73,131.76,132.2,497645
2024-03-04,133.01,135.5,131.81,134.3,385738
2024-03-05,135.41,136.46,133.89,134.94,445185
2024-03-06,136.11,136.92,132.94,133.74,458531
2024-03-07,134.37,135.06,132.55,133.24,167883
2024-03-08,133.18,135.42,132.51,134.73,293971
2024-03-11,134.9,135.32,134.28,134.7,120532
2024-03-12,133.94,134.88,133.38,134.32,161604
2024-03-13,132.63,135.23,131.54,134.13,293907
2024-03-14,133.35,138.02,132.93,137.58,361479
2024-03-15,135.38,141.27,134.68,140.55,915669
2024-03-18,140.4,141.56,139.46,140.61,153077
2024-03-19,140.59,141.73,139.19,140.32,189603
2024-03-20,141.7,142.16,139.2,139.66,193692
2024-03-21,139.52,140.75,135.83,137.05,224193
2024-03-22,135.67,136.46,134.62,135.4,850680
2024-03-25,134.99,136.05,133.56,134.61,157799
2024-03-26,134.56,135.06,133.57,134.07,169614
2024-03-27,134.61,135.56,132.26,133.2,359847
2024-03-28,133.47,134.13,130.4,131.06,570520
2024-03-29,131.65,134.78,131.07,134.2,1129694
2024-04-01,134.29,137.43,133.65,136.77,565598
2024-04-02,137.07,137.6,133.37,133.89,450284
2024-04-03,133.06,137.69,132.23,136.84,549884
2024-04-04,136.9,137.81,135.0,135.9,210415
2024-04-05,136.31,138.74,135.22,137.64,199638
2024-04-08,138.15,141.26,137.24,140.34,830178
2024-04-09,139.59,140.91,138.46,139.78,524725
2024-04-10,140.61,141.63,140.03,141.05,426450
2024-04-11,141.71,145.54,140.54,144.35,1091870
2024-04-12,144.31,145.11,143.4,144.21,61677
2024-04-15,143.78,145.33,143.1,144.65,251919
2024-04-16,144.71,145.64,139.19,140.09,3665136
2024-04-17,139.69,140.51,139.02,139.84,101679
2024-04-18,140.14,141.01,138.94,139.8,237463
2024-04-19,139.21,141.24,138.13,140.15,149430
2024-04-22,139.41,140.51,137.93,139.02,326244
2024-04-23,137.77,139.73,136.77,138.73,124854
2024-04-24,139.69,140.74,138.32,139.36,245193
2024-04-25,139.12,141.02,137.85,139.75,112931
2024-04-26,140.41,143.51,139.28,142.37,678967
2024-04-29,140.34,141.34,137.86,138.85,282089
2024-04-30,139.11,140.04,136.06,136.97,360940
2024-05-01,136.67,137.91,135.28,136.52,681803
2024-05-02,136.2,140.25,135.57,139.61,792251
2024-05-03,142.05,142.69,139.99,140.63,332382
2024-05-06,138.18,142.66,137.09,141.54,219253
2024-05-07,143.27,144.21,138.76,139.67,545185
2024-05-08,140.31,140.94,139.81,140.45,223021
2024-05-09,138.94,142.58,138.47,142.1,1044015
2024-05-10,142.87,143.69,141.75,142.56,364983
2024-05-13,143.19,144.49,141.16,142.45,412657
2024-05-14,142.61,143.89,138.57,139.83,580115
2024-05-15,139.28,140.55,137.15,138.41,343620
2024-05-16,137.32,142.96,136.8,142.41,1137092
2024-05-17,141.62,145.91,140.67,144.94,334022
2024-05-20,144.52,145.42,141.43,142.32,315302
2024-05-21,143.52,144.71,141.03,142.21,172193
2024-05-22,141.89,142.8,139.89,140.78,383489
2024-05-23,141.14,142.1,139.2,140.16,195240
2024-05-24,141.44,142.16,137.99,138.69,654267
2024-05-27,138.66,141.8,137.51,140.64,341056
2024-05-28,140.77,141.67,140.11,141.02,218862
2024-05-29,141.28,143.29,140.64,142.64,410515
2024-05-30,143.17,144.0,142.52,143.34,298212
2024-05-31,143.1,143.94,141.73,142.57,257346
2024-06-03,143.47,144.77,140.65,141.94,268462
2024-06-04,142.26,142.98,140.33,141.05,272578
2024-06-05,140.76,141.88,139.04,140.15,904003
2024-06-06,139.26,140.03,138.5,139.28,338292
2024-06-07,140.24,141.72,139.41,140.89,565499
2024-06-10,140.88,141.7,139.0,139.81,451787
2024-06-11,139.92,140.36,139.15,139.59,136648
2024-06-12,139.5,142.03,138.7,141.21,411178
2024-06-13,141.01,142.74,139.8,141.53,321313
2024-06-14,140.42,140.92,137.81,138.3,610428
2024-06-17,137.95,138.92,135.69,136.64,601364
2024-06-18,137.44,137.92,136.79,137.26,526783
2024-06-19,136.7,137.86,136.12,137.28,145249
2024-06-20,137.15,137.56,136.37,136.79,164320
2024-06-21,135.85,137.95,135.02,137.11,172638
2024-06-24,137.32,138.61,136.75,138.03,349539
2024-06-25,138.14,139.54,137.52,138.92,172227
2024-06-26,139.07,139.99,136.03,136.94,872081
2024-06-27,136.78,138.07,133.96,135.24,411229
2024-06-28,134.42,137.41,133.96,136.94,449252
2024-07-01,137.5,138.84,136.27,137.61,290818
2024-07-02,137.71,139.74,136.36,138.38,184103
2024-07-03,138.41,139.7,136.25,137.53,191097
2024-07-04,138.83,139.91,136.62,137.7,202840
2024-07-05,135.74,139.78,134.98,139.0,316089
2024-07-08,138.86,139.85,137.16,138.13,504039
2024-07-09,139.49,140.75,134.31,135.53,446252
2024-07-10,136.09,137.84,135.06,136.8,555913
2024-07-11,136.73,137.96,134.83,136.06,273144
2024-07-12,135.91,136.86,134.09,135.04,642750
2024-07-15,134.23,137.64,133.48,136.88,309016
2024-07-16,136.53,137.44,135.14,136.05,313041
2024-07-17,137.72,139.03,134.82,136.11,182485
2024-07-18,135.81,139.66,135.2,139.04,348776
2024-07-19,139.02,139.86,136.52,137.36,609081
2024-07-22,136.9,140.03,135.69,138.81,401094
2024-07-23,138.1,139.65,137.34,138.89,143505
2024-07-24,140.05,140.61,137.86,138.41,198750
2024-07-25,137.87,139.07,136.77,137.97,522567
2024-07-26,139.75,140.43,134.48,135.14,480966
2024-07-29,133.97,136.0,132.8,134.82,265504
2024-07-30,134.14,134.92,130.35,131.11,837808
2024-07-31,131.3,132.25,130.37,131.32,234596
2024-08-01,131.89,132.53,130.62,131.27,216204
2024-08-02,130.94,132.74,130.28,132.08,133515
2024-08-05,132.11,133.14,130.83,131.86,226927
2024-08-06,132.13,133.05,131.18,132.1,343635
2024-08-07,132.28,134.32,131.62,133.65,307949
2024-08-08,133.21,134.08,132.25,133.12,95988
2024-08-09,133.83,134.68,130.68,131.51,961013
2024-08-12,131.61,132.55,129.49,130.43,202778
2024-08-13,129.38,132.31,128.1,131.01,399562
2024-08-14,130.9,132.01,128.72,129.82,383685
2024-08-15,130.35,131.58,127.57,128.77,134151
2024-08-16,128.36,132.21,127.19,131.02,1338342
2024-08-19,130.49,131.37,128.69,129.57,247967
2024-08-20,130.49,131.8,129.23,130.54,199791
2024-08-21,131.7,132.42,130.01,130.73,46810
2024-08-22,131.53,132.09,129.57,130.12,236439
2024-08-23,130.04,134.11,129.46,133.51,816572
2024-08-26,133.61,135.9,132.38,134.66,389119
2024-08-27,135.33,136.15,134.03,134.85,90598
2024-08-28,134.57,136.12,133.41,134.95,131732
2024-08-29,133.46,137.99,132.83,137.33,346398
2024-08-30,138.94,139.93,137.63,138.62,150497
2024-09-02,138.14,139.79,136.96,138.61,100087
2024-09-03,138.67,139.64,135.6,136.56,665618
2024-09-04,136.43,137.6,134.37,135.53,218608
2024-09-05,135.75,137.22,134.49,135.95,234440
2024-09-06,135.66,137.84,134.89,137.06,451191
2024-09-09,138.26,139.19,137.58,138.51,180563
2024-09-10,137.87,138.55,136.39,137.07,356931
2024-09-11,136.61,138.47,136.07,137.92,380905
2024-09-12,138.32,139.66,134.62,135.93,761743
2024-09-13,135.39,136.21,134.06,134.88,365868
2024-09-16,135.54,136.94,134.7,136.09,223808
2024-09-17,134.23,135.65,133.6,135.01,452851
2024-09-18,136.14,137.65,135.55,137.06,546083
2024-09-19,137.49,138.28,136.43,137.22,88470
2024-09-20,136.22,137.11,134.55,135.44,1355071
2024-09-23,136.13,136.76,133.66,134.27,391979
2024-09-24,134.38,135.28,133.22,134.11,198873
2024-09-25,133.95,134.85,131.8,132.7,410200
2024-09-26,134.01,134.59,133.47,134.04,446253
2024-09-27,133.16,135.25,132.58,134.66,220508
2024-09-30,134.03,136.57,132.73,135.26,267315
2024-10-01,134.37,138.25,133.94,137.82,377776
2024-10-02,136.82,139.79,135.77,138.73,327441
2024-10-03,139.62,140.77,138.19,139.33,180574
2024-10-04,137.98,139.85,136.61,138.47,264553
2024-10-07,138.5,140.31,137.4,139.2,196851
2024-10-08,137.42,139.78,136.51,138.87,259933
2024-10-09,139.49,140.17,138.91,139.58,182320
2024-10-10,138.8,140.67,137.89,139.75,153056
2024-10-11,138.96,141.28,137.58,139.9,261761
2024-10-14,140.82,141.58,139.39,140.14,205073
2024-10-15,140.65,141.89,138.28,139.5,240302
2024-10-16,139.37,140.4,137.02,138.04,125162
2024-10-17,136.98,140.41,135.68,139.09,182409
2024-10-18,139.36,139.92,137.86,138.41,192816
2024-10-21,139.16,140.7,138.15,139.68,187029
2024-10-22,138.4,140.38,137.17,139.15,129462
2024-10-23,139.74,140.68,137.48,138.41,297881
2024-10-24,138.94,140.36,137.91,139.32,276954
2024-10-25,140.69,141.47,137.69,138.45,240915
2024-10-28,137.73,138.67,136.7,137.64,402985
2024-10-29,137.71,139.71,136.64,138.63,209790
2024-10-30,138.71,139.49,135.85,136.61,841896
2024-10-31,135.69,137.63,134.37,136.3,350688
2024-11-01,135.84,136.53,135.14,135.83,232025
2024-11-04,135.94,136.9,132.86,133.8,282108
2024-11-05,133.66,135.61,132.69,134.63,250591
2024-11-06,134.54,136.45,134.08,135.99,374778
2024-11-07,136.63,137.16,134.56,135.08,455491
2024-11-08,135.33,136.09,134.75,135.5,213901
2024-11-11,134.45,136.76,133.23,135.53,150956
2024-11-12,135.27,136.82,134.04,135.6,145248
2024-11-13,137.03,137.6,136.12,136.69,357107
2024-11-14,137.26,138.46,136.56,137.76,214999
2024-11-15,137.27,138.52,134.77,136.01,570115
2024-11-18,135.58,137.33,134.54,136.29,113987
2024-11-19,135.6,137.25,134.47,136.12,177304
2024-11-20,136.59,138.44,136.14,137.98,442132
2024-11-21,138.6,139.38,137.01,137.79,282648
2024-11-22,137.85,138.52,137.1,137.76,176050
2024-11-25,137.51,138.63,136.07,137.18,542934
2024-11-26,137.7,138.65,135.75,136.7,458527
2024-11-27,135.85,136.58,131.89,132.6,578861
2024-11-28,132.99,133.82,131.87,132.7,137525
2024-11-29,132.69,133.79,130.27,131.36,202802
2024-12-02,131.87,132.58,129.99,130.69,243210
2024-12-03,129.42,135.87,128.65,135.07,524945
2024-12-04,135.72,136.35,133.77,134.39,245996
2024-12-05,134.61,136.53,134.17,136.08,372259
2024-12-06,135.87,137.01,134.22,135.36,448337
2024-12-09,135.43,135.87,132.06,132.49,392237
2024-12-10,131.42,132.29,130.76,131.63,200968
2024-12-11,131.67,133.96,130.72,133.0,657008
2024-12-12,134.18,134.76,131.98,132.54,169602
2024-12-13,133.31,133.98,132.18,132.85,101669
2024-12-16,132.78,133.98,132.25,133.44,329165
2024-12-17,132.99,134.92,131.93,133.85,314319
2024-12-18,132.99,136.54,132.22,135.75,413428
2024-12-19,136.65,137.45,135.19,135.99,122994
2024-12-20,134.98,138.23,134.09,137.33,542245
2024-12-23,137.11,140.03,136.42,139.33,451506
2024-12-24,139.45,141.24,138.75,140.54,257211
2024-12-25,139.33,140.51,136.88,138.04,319670
2024-12-26,138.89,140.07,136.5,137.67,125089
2024-12-27,137.95,139.1,136.63,137.78,127644
2024-12-30,137.67,138.12,135.69,136.13,448704
2024-12-31,135.02,138.08,133.78,136.82,205209
